OP_ID,GN_EFFORT_ID,OP_DATE,MESH_SIZE,BEG_DEPTH,END_DEPTH,LAT,LON,NIGHTS_OUT,N.PANEL
100537,42890,7/22/1930,26,54.9,64,44.5639,-86.3361,14,1
100538,42891,7/22/1930,30,54.9,64,44.5639,-86.3361,14,1
100606,42947,8/1/1930,23,54.9,86,44.5639,-86.3361,10,1
100607,42948,8/1/1930,24,54.9,86,44.5639,-86.3361,10,1
100608,42949,8/1/1930,25,54.9,86,44.5639,-86.3361,10,1
100609,42950,8/1/1930,26,54.9,86,44.5639,-86.3361,10,1
100610,42951,8/1/1930,30,54.9,86,44.5639,-86.3361,10,1
100050,43740,8/27/1931,25,113.4,177.4,44.6,-86.33,8,1
100122,43801,9/5/1931,26,113.4,168.2,44.6,-86.33,9,1
99861,43583,7/30/1931,23,64,184.7,44.6,-86.33,8,3
99862,43584,7/30/1931,24,64,184.7,44.6,-86.33,8,3
99863,43585,7/30/1931,25,64,184.7,44.6,-86.33,8,3
99864,43586,7/30/1931,26,64,184.7,44.6,-86.33,8,3
99865,43587,7/30/1931,30,64,184.7,44.6,-86.33,8,3
99921,43633,8/10/1931,23,45.7,184.7,44.6,-86.33,11,3
99922,43634,8/10/1931,24,45.7,184.7,44.6,-86.33,11,3
99923,43635,8/10/1931,25,45.7,184.7,44.6,-86.33,11,3
99924,43636,8/10/1931,26,45.7,184.7,44.6,-86.33,11,3
99925,43637,8/10/1931,30,45.7,184.7,44.6,-86.33,11,3
99981,43683,8/19/1931,23,54.9,177.4,44.6,-86.33,9,2
99982,43684,8/19/1931,24,54.9,177.4,44.6,-86.33,9,2
99983,43685,8/19/1931,25,54.9,177.4,44.6,-86.33,9,2
99984,43686,8/19/1931,26,54.9,177.4,44.6,-86.33,9,2
99985,43687,8/19/1931,30,54.9,177.4,44.6,-86.33,9,2
100043,43733,8/27/1931,23,54.9,113.4,44.6,-86.33,8,1
100044,43734,8/27/1931,24,54.9,113.4,44.6,-86.33,8,1
100045,43735,8/27/1931,25,54.9,113.4,44.6,-86.33,8,1
100046,43736,8/27/1931,26,54.9,113.4,44.6,-86.33,8,1
100047,43737,8/27/1931,30,54.9,113.4,44.6,-86.33,8,1
100048,43738,8/27/1931,23,113.4,177.4,44.6,-86.33,8,1
100049,43739,8/27/1931,24,113.4,177.4,44.6,-86.33,8,1
100051,43741,8/27/1931,26,113.4,177.4,44.6,-86.33,8,1
100052,43742,8/27/1931,30,113.4,177.4,44.6,-86.33,8,1
100114,43793,9/5/1931,23,54.9,113.4,44.6,-86.33,9,1
100115,43794,9/5/1931,24,54.9,113.4,44.6,-86.33,9,1
100116,43795,9/5/1931,25,54.9,113.4,44.6,-86.33,9,1
100117,43796,9/5/1931,26,54.9,113.4,44.6,-86.33,9,1
100118,43797,9/5/1931,30,54.9,113.4,44.6,-86.33,9,1
100119,43798,9/5/1931,23,113.4,168.2,44.6,-86.33,9,1
100120,43799,9/5/1931,24,113.4,168.2,44.6,-86.33,9,1
100121,43800,9/5/1931,25,113.4,168.2,44.6,-86.33,9,1
100123,43802,9/5/1931,30,113.4,168.2,44.6,-86.33,9,1
101425,44048,4/27/1932,23,28.3,29.3,44.9317,-87.475,6,5
101426,44049,4/27/1932,24,28.3,29.3,44.9317,-87.475,6,5
101427,44050,4/27/1932,25,28.3,29.3,44.9317,-87.475,6,5
101428,44051,4/27/1932,26,28.3,29.3,44.9317,-87.475,6,5
101476,44193,5/17/1932,23,23.8,23.8,44.955,-87.5233,7,5
101477,44194,5/17/1932,24,23.8,23.8,44.955,-87.5233,7,5
101478,44195,5/17/1932,25,23.8,23.8,44.955,-87.5233,7,5
101479,44196,5/17/1932,26,23.8,23.8,44.955,-87.5233,7,5
100772,43090,9/26/1930,24,18.3,18.3,44.9667,-87.5333,2,3
100771,43089,9/26/1930,23,18.3,18.3,44.9667,-87.5333,2,3
100773,43091,9/26/1930,25,18.3,18.3,44.9667,-87.5333,2,3
100768,43086,9/26/1930,23,18.3,18.3,44.975,-87.5333,2,3
100769,43087,9/26/1930,24,18.3,18.3,44.975,-87.5333,2,3
100770,43088,9/26/1930,25,18.3,18.3,44.975,-87.5333,2,3
101233,44228,7/20/1932,24,89.6,100.6,45.0083,-86.0717,6,7
101234,44229,7/20/1932,25,89.6,100.6,45.0083,-86.0717,6,7
101235,44230,7/20/1932,26,89.6,100.6,45.0083,-86.0717,6,7
101301,44279,8/6/1932,24,58.5,89.6,45.01,-86.205,4,4
101302,44280,8/6/1932,25,58.5,89.6,45.01,-86.205,4,4
101303,44281,8/6/1932,26,58.5,89.6,45.01,-86.205,4,4
101304,44282,8/6/1932,24,89.6,99.7,45.01,-86.205,4,3
101305,44283,8/6/1932,25,89.6,99.7,45.01,-86.205,4,3
101306,44284,8/6/1932,26,89.6,99.7,45.01,-86.205,4,3
101442,44061,5/3/1932,23,27.4,29.3,45.0133,-87.495,6,5
101443,44062,5/3/1932,24,27.4,29.3,45.0133,-87.495,6,5
101444,44169,5/3/1932,25,27.4,29.3,45.0133,-87.495,6,5
101445,44170,5/3/1932,26,27.4,29.3,45.0133,-87.495,6,5
101459,44180,5/10/1932,23,25.6,26.5,45.0133,-87.5167,7,5
101460,44181,5/10/1932,24,25.6,26.5,45.0133,-87.5167,7,5
101461,44182,5/10/1932,25,25.6,26.5,45.0133,-87.5167,7,5
101462,44183,5/10/1932,26,25.6,26.5,45.0133,-87.5167,7,5
100284,44038,4/21/1932,23,29.3,29.3,45.0183,-87.475,2,4
100285,44039,4/21/1932,24,29.3,29.3,45.0183,-87.475,2,4
100286,44040,4/21/1932,25,29.3,29.3,45.0183,-87.475,2,4
100287,44041,4/21/1932,26,29.3,29.3,45.0183,-87.475,2,4
101493,44063,5/23/1932,23,31.1,32.9,45.0483,-87.5567,6,5
101494,44064,5/23/1932,24,31.1,32.9,45.0483,-87.5567,6,5
101495,44065,5/23/1932,25,31.1,32.9,45.0483,-87.5567,6,5
101496,44066,5/23/1932,26,31.1,32.9,45.0483,-87.5567,6,5
100774,43092,9/29/1930,23,29.3,29.3,45.0517,-87.4683,4,3
100775,43093,9/29/1930,24,29.3,29.3,45.0517,-87.4683,4,3
100776,43094,9/29/1930,25,29.3,29.3,45.0517,-87.4683,4,3
100777,43095,9/29/1930,23,29.3,29.3,45.0517,-87.4683,4,3
100778,43096,9/29/1930,24,29.3,29.3,45.0517,-87.4683,4,3
100779,43097,9/29/1930,25,29.3,29.3,45.0517,-87.4683,4,3
100786,43101,10/1/1930,23,29.3,29.3,45.0517,-87.4683,2,5
100787,43102,10/1/1930,24,29.3,29.3,45.0517,-87.4683,2,5
100788,43103,10/1/1930,25,29.3,29.3,45.0517,-87.4683,2,5
100797,43110,10/4/1930,23,29.3,29.3,45.0583,-87.3517,2,3
100790,43104,10/2/1930,23,29.3,29.3,45.0583,-87.3517,2,6
100791,43105,10/2/1930,24,29.3,29.3,45.0583,-87.3517,2,6
100792,43106,10/2/1930,25,29.3,29.3,45.0583,-87.3517,2,6
100798,43111,10/4/1930,24,29.3,29.3,45.0583,-87.3517,2,2
100799,43112,10/4/1930,25,29.3,29.3,45.0583,-87.3517,2,4
100761,43081,9/25/1930,24,29.3,29.3,45.0583,-87.485,2,3
100784,43100,9/30/1930,25,29.3,29.3,45.0583,-87.485,1,5
100760,43080,9/25/1930,23,29.3,29.3,45.0583,-87.485,2,3
100762,43082,9/25/1930,25,29.3,29.3,45.0583,-87.485,2,3
100763,43083,9/25/1930,23,29.3,29.3,45.0583,-87.485,2,3
100764,43084,9/25/1930,24,29.3,29.3,45.0583,-87.485,2,3
100765,43085,9/25/1930,25,29.3,29.3,45.0583,-87.485,2,3
100782,43098,9/30/1930,23,29.3,29.3,45.0583,-87.485,1,5
100783,43099,9/30/1930,24,29.3,29.3,45.0583,-87.485,1,5
100741,43068,9/21/1930,23,23.8,23.8,45.0583,-87.5033,1,2
100742,43069,9/21/1930,24,23.8,23.8,45.0583,-87.5033,1,2
100743,43070,9/21/1930,25,23.8,23.8,45.0583,-87.5033,1,2
100752,43074,9/24/1930,23,31.1,31.1,45.0583,-87.5033,3,3
100753,43075,9/24/1930,24,31.1,31.1,45.0583,-87.5033,3,3
100754,43076,9/24/1930,25,31.1,31.1,45.0583,-87.5033,3,3
100738,43065,9/21/1930,23,29.3,29.3,45.0617,-87.4967,1,2
100739,43066,9/21/1930,24,29.3,29.3,45.0617,-87.4967,1,2
100740,43067,9/21/1930,25,29.3,29.3,45.0617,-87.4967,1,2
100747,43071,9/23/1930,23,29.3,29.3,45.0617,-87.4967,2,6
100748,43072,9/23/1930,24,29.3,29.3,45.0617,-87.4967,2,6
100749,43073,9/23/1930,25,29.3,29.3,45.0617,-87.4967,2,6
100735,43062,9/21/1930,23,29.3,29.3,45.0667,-87.505,1,2
100736,43063,9/21/1930,24,29.3,29.3,45.0667,-87.505,1,2
100737,43064,9/21/1930,25,29.3,29.3,45.0667,-87.505,1,2
100755,43077,9/24/1930,23,31.1,31.1,45.0667,-87.505,3,3
100756,43078,9/24/1930,24,31.1,31.1,45.0667,-87.505,3,3
100757,43079,9/24/1930,25,31.1,31.1,45.0667,-87.505,3,3
101509,44076,5/28/1932,23,29.3,31.1,45.0717,-87.4583,5,5
101510,44077,5/28/1932,24,29.3,31.1,45.0717,-87.4583,5,5
101511,44078,5/28/1932,25,29.3,31.1,45.0717,-87.4583,5,5
101512,44079,5/28/1932,26,29.3,31.1,45.0717,-87.4583,5,5
101324,44297,8/11/1932,24,80.5,107.9,45.0767,-86.19,5,7
101325,44298,8/11/1932,25,80.5,107.9,45.0767,-86.19,5,7
101326,44299,8/11/1932,26,80.5,107.9,45.0767,-86.19,5,7
101341,44309,8/16/1932,24,56.7,91.4,45.0883,-85.9767,6,3
101342,44310,8/16/1932,25,56.7,91.4,45.0883,-85.9767,6,3
101343,44311,8/16/1932,26,56.7,91.4,45.0883,-85.9767,6,3
101344,44312,8/16/1932,24,91.4,117,45.0883,-85.9767,6,4
101345,44313,8/16/1932,25,91.4,117,45.0883,-85.9767,6,4
101346,44314,8/16/1932,26,91.4,117,45.0883,-85.9767,6,4
101498,44067,5/24/1932,24,27.4,27.4,45.0983,-87.435,6,7
101499,44068,5/24/1932,25,27.4,27.4,45.0983,-87.435,6,7
101500,44069,5/24/1932,26,27.4,27.4,45.0983,-87.435,6,7
101464,44184,5/11/1932,24,27.4,28.3,45.115,-87.4417,6,6
101465,44185,5/11/1932,25,27.4,28.3,45.115,-87.4417,6,6
101466,44186,5/11/1932,26,27.4,28.3,45.115,-87.4417,6,6
101481,44197,5/18/1932,24,21.9,28.3,45.1183,-87.395,7,7
101483,44199,5/18/1932,26,21.9,28.3,45.1183,-87.395,7,7
101482,44198,5/18/1932,25,21.9,28.3,45.1183,-87.395,7,7
101317,44292,8/10/1932,25,62.2,91.4,45.115,-85.9583,5,4
101318,44293,8/10/1932,26,62.2,91.4,45.115,-85.9583,5,4
101319,44294,8/10/1932,24,91.4,107.9,45.115,-85.9583,5,3
101320,44295,8/10/1932,25,91.4,107.9,45.115,-85.9583,5,3
101321,44296,8/10/1932,26,91.4,107.9,45.115,-85.9583,5,3
101293,44273,8/5/1932,24,62.2,91.4,45.115,-85.9583,4,4
101294,44274,8/5/1932,25,62.2,91.4,45.115,-85.9583,4,4
101295,44275,8/5/1932,26,62.2,91.4,45.115,-85.9583,4,4
101296,44276,8/5/1932,24,91.4,111.6,45.115,-85.9583,4,3
101297,44277,8/5/1932,25,91.4,111.6,45.115,-85.9583,4,3
101298,44278,8/5/1932,26,91.4,111.6,45.115,-85.9583,4,3
101316,44291,8/10/1932,24,62.2,91.4,45.115,-85.9583,5,4
101434,44055,4/29/1932,24,24.7,25.6,45.13,-87.445,7,5
101435,44056,4/29/1932,25,24.7,25.6,45.13,-87.445,7,5
101436,44057,4/29/1932,26,24.7,25.6,45.13,-87.445,7,5
101451,44174,5/5/1932,24,25.6,34.7,45.14,-87.41,6,6
101452,44175,5/5/1932,25,25.6,34.7,45.14,-87.41,6,6
101453,44176,5/5/1932,26,25.6,34.7,45.14,-87.41,6,6
100794,43107,10/3/1930,23,32.9,40.2,45.185,-87.425,2,6
100795,43108,10/3/1930,24,32.9,40.2,45.185,-87.425,2,6
100796,43109,10/3/1930,25,32.9,40.2,45.185,-87.425,2,6
100289,44042,4/22/1932,24,31.1,32.9,45.2117,-87.44,2,5
100290,44043,4/22/1932,25,31.1,32.9,45.2117,-87.44,2,5
100291,44044,4/22/1932,26,31.1,32.9,45.2117,-87.44,2,5
101430,44052,4/28/1932,24,31.1,31.1,45.2333,-87.3883,6,5
101431,44053,4/28/1932,25,31.1,31.1,45.2333,-87.3883,6,5
101432,44054,4/28/1932,26,31.1,31.1,45.2333,-87.3883,6,5
101447,44171,5/4/1932,24,29.3,31.1,45.2333,-87.3883,6,6
101448,44172,5/4/1932,25,29.3,31.1,45.2333,-87.3883,6,6
101449,44173,5/4/1932,26,29.3,31.1,45.2333,-87.3883,6,6
101468,44187,5/12/1932,24,29.3,31.1,45.2333,-87.3883,8,7
101469,44188,5/12/1932,25,29.3,31.1,45.2333,-87.3883,8,7
101470,44189,5/12/1932,26,29.3,31.1,45.2333,-87.3883,8,7
101347,44315,8/17/1932,24,54.9,98.8,45.2417,-85.83,6,2
101348,44316,8/17/1932,25,54.9,98.8,45.2417,-85.83,6,2
101349,44317,8/17/1932,26,54.9,98.8,45.2417,-85.83,6,2
101350,44318,8/17/1932,24,98.8,133.5,45.2417,-85.83,6,5
101351,44319,8/17/1932,25,98.8,133.5,45.2417,-85.83,6,5
101352,44320,8/17/1932,26,98.8,133.5,45.2417,-85.83,6,5
101485,44200,5/19/1932,24,31.1,33.8,45.2567,-87.3483,7,7
101486,44201,5/19/1932,25,31.1,33.8,45.2567,-87.3483,7,7
101487,44202,5/19/1932,26,31.1,33.8,45.2567,-87.3483,7,7
101501,44070,5/25/1932,24,31.1,33.8,45.2633,-87.3117,6,7
101502,44071,5/25/1932,25,31.1,33.8,45.2633,-87.3117,6,7
101503,44072,5/25/1932,26,31.1,33.8,45.2633,-87.3117,6,7
101312,44288,8/9/1932,24,45.7,100.6,45.285,-85.98,5,7
101313,44289,8/9/1932,25,45.7,100.6,45.285,-85.98,5,7
101314,44290,8/9/1932,26,45.7,100.6,45.285,-85.98,5,7
101333,44303,8/13/1932,24,62.2,100.6,45.305,-85.9867,4,4
101334,44304,8/13/1932,25,62.2,100.6,45.305,-85.9867,4,4
101335,44305,8/13/1932,26,62.2,100.6,45.305,-85.9867,4,4
101438,44058,5/2/1932,24,28.3,30.2,45.3117,-87.3533,7,7
101439,44059,5/2/1932,25,28.3,30.2,45.3117,-87.3533,7,7
101440,44060,5/2/1932,26,28.3,30.2,45.3117,-87.3533,7,7
101149,44128,6/29/1932,24,73.2,93.3,45.305,-85.4217,12,7
101150,44129,6/29/1932,25,73.2,93.3,45.305,-85.4217,12,7
101151,44130,6/29/1932,26,73.2,93.3,45.305,-85.4217,12,7
100294,44045,4/25/1932,24,29.3,30.2,45.3283,-87.3167,5,5
100295,44046,4/25/1932,25,29.3,30.2,45.3283,-87.3167,5,5
100296,44047,4/25/1932,26,29.3,30.2,45.3283,-87.3167,5,5
101455,44177,5/6/1932,24,30.2,32.9,45.33,-87.32,4,6
101456,44178,5/6/1932,25,30.2,32.9,45.33,-87.32,4,6
101457,44179,5/6/1932,26,30.2,32.9,45.33,-87.32,4,6
101173,44146,7/7/1932,24,93.3,96.9,45.32,-85.4417,8,7
101174,44147,7/7/1932,25,93.3,96.9,45.32,-85.4417,8,7
101175,44148,7/7/1932,26,93.3,96.9,45.32,-85.4417,8,7
101197,44164,7/12/1932,24,94.2,96.9,45.32,-85.4417,5,6
101198,44165,7/12/1932,25,94.2,96.9,45.32,-85.4417,5,6
101199,44166,7/12/1932,26,94.2,96.9,45.32,-85.4417,5,6
101409,44363,9/12/1932,24,93.3,98.8,45.3217,-85.4383,3,7
101410,44364,9/12/1932,25,93.3,98.8,45.3217,-85.4383,3,7
101411,44365,9/12/1932,26,93.3,98.8,45.3217,-85.4383,3,7
101221,44219,7/18/1932,24,54.9,55.8,45.3533,-85.86,6,6
101222,44220,7/18/1932,25,54.9,55.8,45.3533,-85.86,6,6
101223,44221,7/18/1932,26,54.9,55.8,45.3533,-85.86,6,6
101245,44237,7/25/1932,24,56.7,89.6,45.3617,-85.8967,7,3
101246,44238,7/25/1932,25,56.7,89.6,45.3617,-85.8967,7,3
101247,44239,7/25/1932,26,56.7,89.6,45.3617,-85.8967,7,3
101248,44240,7/25/1932,24,89.6,118.9,45.3617,-85.8967,7,4
101249,44241,7/25/1932,25,89.6,118.9,45.3617,-85.8967,7,4
101250,44242,7/25/1932,26,89.6,118.9,45.3617,-85.8967,7,4
101267,44255,7/30/1932,24,56.7,76.8,45.3617,-85.8967,5,3
101268,44256,7/30/1932,25,56.7,76.8,45.3617,-85.8967,5,3
101269,44257,7/30/1932,26,56.7,76.8,45.3617,-85.8967,5,3
101270,44258,7/30/1932,24,76.8,118.9,45.3617,-85.8967,5,4
101271,44259,7/30/1932,25,76.8,118.9,45.3617,-85.8967,5,4
101272,44260,7/30/1932,26,76.8,118.9,45.3617,-85.8967,5,4
101286,44267,8/4/1932,24,54.9,82.3,45.3617,-85.8967,5,4
101287,44268,8/4/1932,25,54.9,82.3,45.3617,-85.8967,5,4
101288,44269,8/4/1932,26,54.9,82.3,45.3617,-85.8967,5,4
101289,44270,8/4/1932,24,82.3,118.9,45.3617,-85.8967,5,3
101290,44271,8/4/1932,25,82.3,118.9,45.3617,-85.8967,5,3
101291,44272,8/4/1932,26,82.3,118.9,45.3617,-85.8967,5,3
101368,44330,8/26/1932,24,54.9,87.8,45.38,-85.9,6,7
101369,44331,8/26/1932,25,54.9,87.8,45.38,-85.9,6,7
101370,44332,8/26/1932,26,54.9,87.8,45.38,-85.9,6,7
101521,44083,6/9/1932,24,38.4,43.9,45.3883,-87.03,15,7
101522,44084,6/9/1932,25,38.4,43.9,45.3883,-87.03,15,7
101523,44085,6/9/1932,26,38.4,43.9,45.3883,-87.03,15,7
101517,44080,6/8/1932,24,29.3,32.9,45.3883,-87.1,14,7
101518,44081,6/8/1932,25,29.3,32.9,45.3883,-87.1,14,7
101519,44082,6/8/1932,26,29.3,32.9,45.3883,-87.1,14,7
100428,42802,6/26/1930,23,102.4,118.9,45.3833,-85.7611,9,1
100429,42803,6/26/1930,24,102.4,118.9,45.3833,-85.7611,9,1
100430,42804,6/26/1930,25,102.4,118.9,45.3833,-85.7611,9,1
100431,42805,6/26/1930,26,102.4,118.9,45.3833,-85.7611,9,1
100432,42806,6/26/1930,30,102.4,118.9,45.3833,-85.7611,9,1
100472,42837,7/7/1930,23,102.4,118.9,45.3833,-85.7611,11,1
100473,42838,7/7/1930,24,102.4,118.9,45.3833,-85.7611,11,1
100474,42839,7/7/1930,25,102.4,118.9,45.3833,-85.7611,11,1
100475,42840,7/7/1930,26,102.4,118.9,45.3833,-85.7611,11,1
100476,42841,7/7/1930,30,102.4,118.9,45.3833,-85.7611,11,1
100423,42797,6/26/1930,23,45.7,64,45.3917,-85.7403,9,1
100424,42798,6/26/1930,24,45.7,64,45.3917,-85.7403,9,1
100425,42799,6/26/1930,25,45.7,64,45.3917,-85.7403,9,1
100426,42800,6/26/1930,26,45.7,64,45.3917,-85.7403,9,1
100427,42801,6/26/1930,30,45.7,64,45.3917,-85.7403,9,1
100467,42832,7/7/1930,23,45.7,64,45.3917,-85.7403,11,1
100468,42833,7/7/1930,24,45.7,64,45.3917,-85.7403,11,1
100469,42834,7/7/1930,25,45.7,64,45.3917,-85.7403,11,1
100470,42835,7/7/1930,26,45.7,64,45.3917,-85.7403,11,1
100471,42836,7/7/1930,30,45.7,64,45.3917,-85.7403,11,1
101412,44366,9/13/1932,24,61.3,67.7,45.3933,-85.2933,3,6
101413,44367,9/13/1932,25,61.3,67.7,45.3933,-85.2933,3,6
101414,44368,9/13/1932,26,61.3,67.7,45.3933,-85.2933,3,6
101353,44321,8/19/1932,24,106.1,106.1,45.4083,-85.4633,4,7
101354,44322,8/19/1932,25,106.1,106.1,45.4083,-85.4633,4,7
101355,44323,8/19/1932,26,106.1,106.1,45.4083,-85.4633,4,7
101362,44327,8/25/1932,24,106.1,109.7,45.4433,-85.4533,6,7
101363,44328,8/25/1932,25,106.1,109.7,45.4433,-85.4533,6,7
101364,44329,8/25/1932,26,106.1,109.7,45.4433,-85.4533,6,7
101391,44348,9/3/1932,24,106.1,109.7,45.4433,-85.4533,9,7
101392,44349,9/3/1932,25,106.1,109.7,45.4433,-85.4533,9,7
101393,44350,9/3/1932,26,106.1,109.7,45.4433,-85.4533,9,7
101541,44098,6/13/1932,24,43.9,43.9,45.4583,-87.0433,5,7
101110,44099,6/13/1932,25,43.9,43.9,45.4583,-87.0433,5,7
101111,44100,6/13/1932,26,43.9,43.9,45.4583,-87.0433,5,7
101226,44222,7/19/1932,24,60.4,93.3,45.4533,-85.545,6,3
101227,44223,7/19/1932,25,60.4,93.3,45.4533,-85.545,6,3
101228,44224,7/19/1932,26,60.4,93.3,45.4533,-85.545,6,3
101229,44225,7/19/1932,24,93.3,122.5,45.4533,-85.545,6,4
101230,44226,7/19/1932,25,93.3,122.5,45.4533,-85.545,6,4
101231,44227,7/19/1932,26,93.3,122.5,45.4533,-85.545,6,4
101253,44243,7/26/1932,24,75,122.5,45.4533,-85.545,7,7
101254,44244,7/26/1932,25,75,122.5,45.4533,-85.545,7,7
101255,44245,7/26/1932,26,75,122.5,45.4533,-85.545,7,7
101384,44342,9/2/1932,24,71.3,98.8,45.46,-85.7267,8,2
101385,44343,9/2/1932,25,71.3,98.8,45.46,-85.7267,8,2
101386,44344,9/2/1932,26,71.3,98.8,45.46,-85.7267,8,2
101387,44345,9/2/1932,24,98.8,118.9,45.46,-85.7267,8,5
101388,44346,9/2/1932,25,98.8,118.9,45.46,-85.7267,8,5
101389,44347,9/2/1932,26,98.8,118.9,45.46,-85.7267,8,5
101401,44357,9/9/1932,24,98.8,111.6,45.4683,-85.7267,7,7
101402,44358,9/9/1932,25,98.8,111.6,45.4683,-85.7267,7,7
101403,44359,9/9/1932,26,98.8,111.6,45.4683,-85.7267,7,7
101405,44360,9/10/1932,24,87.8,111.6,45.4967,-85.495,7,7
101406,44361,9/10/1932,25,87.8,111.6,45.4967,-85.495,7,7
101407,44362,9/10/1932,26,87.8,111.6,45.4967,-85.495,7,7
101112,44101,6/14/1932,24,113.4,118.9,45.505,-86.38,5,7
101113,44102,6/14/1932,25,113.4,118.9,45.505,-86.38,5,7
101114,44103,6/14/1932,26,113.4,118.9,45.505,-86.38,5,7
101506,44073,5/26/1932,24,29.3,34.7,45.5417,-87.0467,5,6
101507,44074,5/26/1932,25,29.3,34.7,45.5417,-87.0467,5,6
101508,44075,5/26/1932,26,29.3,34.7,45.5417,-87.0467,5,6
101308,44285,8/8/1932,24,56.7,78.6,45.5467,-85.5783,5,7
101309,44286,8/8/1932,25,56.7,78.6,45.5467,-85.5783,5,7
101310,44287,8/8/1932,26,56.7,78.6,45.5467,-85.5783,5,7
101279,44261,8/3/1932,24,44.8,82.3,45.56,-85.525,6,3
101280,44262,8/3/1932,25,44.8,82.3,45.56,-85.525,6,3
101281,44263,8/3/1932,26,44.8,82.3,45.56,-85.525,6,3
101282,44264,8/3/1932,24,82.3,109.7,45.56,-85.525,6,4
101283,44265,8/3/1932,25,82.3,109.7,45.56,-85.525,6,4
101284,44266,8/3/1932,26,82.3,109.7,45.56,-85.525,6,4
101489,44203,5/21/1932,24,32.9,34.7,45.57,-87.0467,8,6
101490,44204,5/21/1932,25,32.9,34.7,45.57,-87.0467,8,6
101491,44205,5/21/1932,26,32.9,34.7,45.57,-87.0467,8,6
101259,44249,7/28/1932,24,58.5,75,45.5617,-85.505,6,3
101260,44250,7/28/1932,25,58.5,75,45.5617,-85.505,6,3
101261,44251,7/28/1932,26,58.5,75,45.5617,-85.505,6,3
101262,44252,7/28/1932,24,75,107.9,45.5617,-85.505,6,4
101263,44253,7/28/1932,25,75,107.9,45.5617,-85.505,6,4
101264,44254,7/28/1932,26,75,107.9,45.5617,-85.505,6,4
101472,44190,5/13/1932,24,28.3,32.9,45.5767,-87.0317,4,6
101473,44191,5/13/1932,25,28.3,32.9,45.5767,-87.0317,4,6
101474,44192,5/13/1932,26,28.3,32.9,45.5767,-87.0317,4,6
101153,44131,6/30/1932,24,64,78.6,45.57,-85.7583,14,4
101154,44132,6/30/1932,25,64,78.6,45.57,-85.7583,14,4
101155,44133,6/30/1932,26,64,78.6,45.57,-85.7583,14,4
101156,44134,6/30/1932,24,78.6,126.2,45.57,-85.7583,14,3
101157,44135,6/30/1932,25,78.6,126.2,45.57,-85.7583,14,3
101158,44136,6/30/1932,26,78.6,126.2,45.57,-85.7583,14,3
101177,44149,7/8/1932,24,56.7,75,45.57,-85.7583,8,3
101178,44150,7/8/1932,25,56.7,75,45.57,-85.7583,8,3
101179,44151,7/8/1932,26,56.7,75,45.57,-85.7583,8,3
101180,44152,7/8/1932,24,75,126.2,45.57,-85.7583,8,4
101181,44153,7/8/1932,25,75,126.2,45.57,-85.7583,8,4
101182,44154,7/8/1932,26,75,126.2,45.57,-85.7583,8,4
101201,44167,7/13/1932,24,56.7,75,45.57,-85.7583,5,3
101202,44168,7/13/1932,25,56.7,75,45.57,-85.7583,5,3
101203,44206,7/13/1932,26,56.7,75,45.57,-85.7583,5,3
101204,44207,7/13/1932,24,75,126.2,45.57,-85.7583,5,4
101205,44208,7/13/1932,25,75,126.2,45.57,-85.7583,5,4
101206,44209,7/13/1932,26,75,126.2,45.57,-85.7583,5,4
101533,44092,6/11/1932,24,42.1,78.6,45.575,-85.9633,5,3
101534,44093,6/11/1932,25,42.1,78.6,45.575,-85.9633,5,3
101535,44094,6/11/1932,26,42.1,78.6,45.575,-85.9633,5,3
101536,44095,6/11/1932,24,78.6,102.4,45.575,-85.9633,5,4
101537,44096,6/11/1932,25,78.6,102.4,45.575,-85.9633,5,4
101538,44097,6/11/1932,26,78.6,102.4,45.575,-85.9633,5,4
101125,44110,6/16/1932,24,42.1,78.6,45.575,-85.9633,5,3
101126,44111,6/16/1932,25,42.1,78.6,45.575,-85.9633,5,3
101127,44112,6/16/1932,26,42.1,78.6,45.575,-85.9633,5,3
101128,44113,6/16/1932,24,78.6,102.4,45.575,-85.9633,5,4
101129,44114,6/16/1932,25,78.6,102.4,45.575,-85.9633,5,4
101130,44115,6/16/1932,26,78.6,102.4,45.575,-85.9633,5,4
101165,44140,7/6/1932,24,66.8,82.3,45.575,-85.9633,8,3
101166,44141,7/6/1932,25,66.8,82.3,45.575,-85.9633,8,3
101167,44142,7/6/1932,26,66.8,82.3,45.575,-85.9633,8,3
101168,44143,7/6/1932,24,82.3,100.6,45.575,-85.9633,8,4
101169,44144,7/6/1932,25,82.3,100.6,45.575,-85.9633,8,4
101170,44145,7/6/1932,26,82.3,100.6,45.575,-85.9633,8,4
101189,44158,7/11/1932,24,66.8,82.3,45.575,-85.9633,5,3
101190,44159,7/11/1932,25,66.8,82.3,45.575,-85.9633,5,3
101191,44160,7/11/1932,26,66.8,82.3,45.575,-85.9633,5,3
101192,44161,7/11/1932,24,82.3,100.6,45.575,-85.9633,5,4
101193,44162,7/11/1932,25,82.3,100.6,45.575,-85.9633,5,4
101194,44163,7/11/1932,26,82.3,100.6,45.575,-85.9633,5,4
101213,44213,7/16/1932,24,66.8,82.3,45.575,-85.9633,5,3
101214,44214,7/16/1932,25,66.8,82.3,45.575,-85.9633,5,3
101215,44215,7/16/1932,26,66.8,82.3,45.575,-85.9633,5,3
101216,44216,7/16/1932,24,82.3,102.4,45.575,-85.9633,5,4
